[98, 26, 84, 14, 0, 76, 16, 98, 64, 53, 87, 48, 72, 12, 23, 72, 89, 32, 20, 63, 50, 55, 58, 97, 50, 42, 60, 80, 60, 23, 68, 7, 19, 33, 24, 80, 6, 1, 2, 21, 99, 37, 92, 71, 66, 85, 35, 23, 31, 3, 83, 27, 94, 15, 42, 8, 44, 57, 5, 38, 95, 52, 7, 61, 43, 98, 71, 75, 47, 89, 80, 68, 64, 59, 19, 43, 32, 93, 27, 87, 66, 62, 35, 23, 9, 10, 59, 73, 40, 67, 54, 8, 38, 12, 12, 4, 62, 90, 17, 88]
[67, 77, 49, 67, 73, 86, 28, 28, 71, 49, 34, 19, 40, 77, 84, 53, 54, 25, 18, 8, 3, 23, 52, 72, 40, 11, 73, 58, 39, 29, 91, 88, 42, 93, 43, 76, 56, 62, 87, 18, 12, 63, 75, 33, 2, 47, 14, 48, 27, 35, 56, 51, 91, 14, 65, 26, 53, 41, 64, 22, 72, 50, 92, 16, 2, 22, 96, 42, 62, 66, 2, 96, 92, 22, 59, 34, 61, 38, 67, 31, 34, 76, 11, 49, 51, 33, 33, 94, 64, 38, 17, 51, 12, 73, 82, 6, 97, 11, 67, 8]
[78, 85, 34, 69, 41, 28, 1, 78, 95, 7, 68, 54, 57, 98, 13, 48, 37, 34, 76, 89, 40, 84, 59, 91, 48, 84, 96, 67, 24, 59, 45, 41, 39, 40, 75, 24, 61, 68, 26, 11, 84, 41, 12, 68, 78, 28, 7, 18, 98, 18, 8, 73, 2, 32, 41, 28, 51, 25, 73, 48, 32, 77, 53, 43, 44, 97, 31, 51, 49, 49, 26, 96, 64, 5, 40, 6, 50, 38, 10, 50, 84, 76, 74, 63, 72, 57, 58, 85, 2, 62, 62, 0, 20, 68, 50, 86, 18, 80, 99, 4]
[75, 97, 69, 99, 16, 0, 86, 36, 9, 58, 2, 30, 9, 55, 59, 79, 2, 92, 4, 7, 45, 33, 16, 74, 17, 12, 0, 36, 19, 3, 30, 12, 95, 87, 36, 46, 41, 61, 81, 36, 56, 99, 95, 67, 66, 18, 30, 23, 5, 9, 48, 53, 40, 65, 89, 14, 61, 97, 98, 15, 3, 2, 18, 59, 42, 48, 33, 17, 14, 75, 7, 35, 43, 27, 82, 36, 47, 85, 61, 14, 9, 71, 70, 25, 4, 52, 91, 51, 22, 43, 24, 36, 75, 58, 52, 47, 93, 37, 24, 30]
[48, 8, 30, 66, 6, 66, 25, 45, 19, 23, 91, 79, 79, 2, 28, 8, 23, 37, 98, 16, 34, 79, 11, 88, 57, 67, 4, 58, 27, 31, 57, 21, 41, 25, 33, 10, 0, 22, 3, 42, 55, 7, 25, 92, 77, 59, 55, 72, 62, 47, 63, 46, 49, 61, 45, 97, 43, 20, 70, 41, 96, 23, 88, 56, 84, 7, 21, 28, 92, 70, 13, 0, 68, 62, 27, 22, 6, 93, 91, 31, 88, 44, 71, 68, 28, 17, 76, 21, 24, 98, 31, 55, 45, 7, 93, 64, 58, 73, 42, 77]
[45, 77, 28, 29, 23, 70, 42, 95, 25, 39, 22, 96, 89, 33, 81, 39, 43, 41, 51, 28, 42, 23, 91, 65, 27, 85, 57, 50, 69, 23, 57, 80, 3, 32, 95, 36, 7, 37, 49, 26, 72, 16, 69, 69, 22, 73, 36, 82, 41, 24, 55, 47, 2, 90, 87, 93, 42, 18, 38, 8, 86, 9, 12, 33, 70, 17, 95, 34, 8, 60, 27, 85, 22, 12, 92, 44, 77, 4, 76, 34, 18, 74, 52, 39, 65, 55, 11, 57, 90, 91, 71, 20, 12, 95, 68, 53, 75, 46, 50, 61]
[68, 52, 91, 4, 81, 97, 5, 52, 35, 70, 63, 75, 19, 84, 6, 23, 28, 97, 37, 34, 33, 65, 32, 15, 81, 90, 26, 63, 63, 47, 90, 1, 61, 46, 54, 60, 68, 20, 50, 12, 55, 15, 6, 91, 94, 78, 65, 39, 44, 64, 63, 1, 83, 49, 25, 58, 17, 85, 84, 29, 20, 28, 22, 58, 46, 85, 83, 4, 73, 32, 60, 19, 96, 67, 73, 60, 71, 99, 93, 63, 44, 18, 31, 76, 14, 54, 52, 41, 61, 46, 34, 24, 24, 67, 20, 29, 79, 73, 50, 76]
[3, 27, 33, 30, 88, 62, 11, 59, 99, 22, 87, 76, 29, 86, 72, 33, 18, 24, 21, 7, 94, 45, 39, 10, 52, 73, 0, 89, 88, 62, 5, 96, 53, 39, 34, 37, 90, 89, 65, 40, 24, 5, 31, 43, 60, 37, 38, 79, 93, 13, 72, 88, 84, 82, 32, 4, 10, 22, 64, 12, 38, 95, 88, 66, 3, 44, 6, 68, 49, 55, 20, 31, 28, 55, 70, 55, 21, 53, 95, 15, 89, 70, 88, 42, 87, 47, 65, 2, 39, 88, 13, 85, 32, 46, 79, 54, 49, 66, 90, 52]
[69, 22, 60, 60, 33, 6, 72, 90, 69, 73, 84, 58, 6, 38, 79, 73, 21, 38, 25, 94, 46, 26, 25, 3, 2, 23, 55, 25, 57, 19, 11, 84, 96, 70, 53, 37, 44, 60, 26, 11, 48, 39, 85, 10, 44, 21, 48, 95, 35, 41, 40, 55, 15, 93, 8, 76, 17, 74, 74, 38, 81, 50, 85, 23, 2, 15, 15, 27, 7, 53, 86, 15, 8, 86, 49, 5, 26, 95, 50, 11, 36, 39, 12, 81, 82, 63, 82, 94, 63, 47, 73, 86, 85, 22, 75, 67, 35, 63, 78, 99]
[19, 67, 23, 15, 34, 16, 94, 51, 59, 18, 29, 95, 17, 96, 57, 84, 82, 51, 92, 51, 5, 82, 17, 32, 25, 57, 58, 68, 69, 87, 0, 88, 2, 30, 68, 97, 30, 70, 29, 76, 26, 81, 15, 73, 71, 53, 23, 42, 25, 32, 57, 26, 30, 13, 42, 35, 81, 61, 11, 47, 46, 19, 85, 13, 74, 31, 82, 40, 55, 63, 34, 4, 41, 5, 60, 98, 75, 45, 61, 11, 25, 70, 25, 43, 6, 84, 55, 65, 82, 96, 41, 74, 88, 6, 86, 64, 25, 12, 43, 0]
[45, 77, 48, 2, 58, 0, 55, 56, 59, 83, 49, 46, 52, 78, 85, 30, 9, 8, 83, 8, 43, 48, 67, 45, 41, 64, 10, 66, 84, 49, 5, 1, 59, 40, 38, 96, 57, 12, 68, 16, 49, 95, 22, 89, 35, 47, 45, 22, 22, 39, 20, 51, 60, 19, 54, 59, 64, 32, 52, 56, 43, 20, 58, 98, 61, 8, 76, 92, 86, 12, 89, 81, 58, 88, 45, 75, 73, 10, 76, 64, 1, 78, 66, 14, 57, 35, 63, 87, 93, 30, 57, 81, 75, 50, 83, 7, 28, 96, 24, 30]
[4, 81, 9, 46, 90, 73, 90, 85, 39, 12, 77, 13, 20, 24, 20, 53, 69, 67, 47, 15, 90, 96, 88, 61, 0, 90, 36, 5, 17, 23, 80, 24, 83, 22, 12, 76, 50, 27, 92, 4, 73, 70, 12, 19, 58, 45, 29, 76, 91, 74, 91, 26, 0, 21, 29, 30, 46, 99, 72, 3, 64, 93, 67, 95, 48, 89, 32, 25, 77, 41, 35, 24, 23, 87, 19, 0, 65, 51, 59, 6, 62, 85, 7, 54, 17, 91, 81, 39, 71, 72, 61, 47, 1, 15, 20, 72, 45, 81, 25, 64]
[33, 55, 24, 65, 12, 67, 38, 90, 40, 81, 13, 9, 37, 43, 68, 49, 17, 20, 1, 1, 31, 9, 89, 38, 30, 33, 52, 74, 27, 25, 38, 89, 88, 82, 15, 36, 43, 2, 75, 58, 61, 3, 4, 50, 62, 76, 68, 66, 66, 31, 87, 98, 93, 90, 31, 40, 87, 60, 1, 17, 77, 41, 92, 65, 70, 35, 32, 52, 2, 65, 20, 30, 37, 72, 52, 16, 63, 89, 37, 47, 72, 47, 30, 64, 58, 78, 16, 79, 48, 83, 28, 93, 18, 16, 70, 78, 60, 42, 76, 59]
[38, 10, 69, 97, 57, 55, 11, 30, 77, 97, 2, 98, 24, 26, 53, 31, 32, 65, 78, 93, 36, 54, 55, 93, 85, 70, 99, 21, 82, 42, 8, 99, 96, 42, 47, 78, 67, 85, 1, 35, 8, 51, 73, 61, 87, 1, 80, 65, 59, 84, 66, 6, 73, 43, 71, 86, 89, 94, 94, 10, 69, 36, 30, 94, 86, 55, 60, 23, 21, 15, 83, 77, 96, 66, 81, 16, 34, 4, 54, 56, 79, 10, 12, 35, 62, 33, 95, 41, 68, 36, 85, 72, 74, 48, 15, 26, 48, 14, 95, 93]
[65, 53, 65, 23, 11, 75, 58, 28, 13, 37, 59, 52, 86, 76, 14, 24, 6, 22, 51, 36, 73, 60, 45, 18, 23, 81, 96, 84, 39, 21, 99, 12, 14, 31, 36, 10, 7, 35, 61, 89, 31, 92, 75, 62, 28, 92, 38, 6, 64, 42, 89, 7, 96, 73, 82, 10, 71, 16, 8, 89, 78, 16, 10, 94, 43, 22, 31, 13, 11, 71, 73, 64, 69, 14, 6, 99, 99, 48, 59, 29, 71, 63, 14, 10, 37, 90, 71, 35, 1, 28, 60, 79, 26, 94, 21, 57, 85, 81, 83, 42]
[2, 75, 80, 32, 66, 26, 6, 59, 79, 78, 50, 86, 83, 58, 73, 66, 54, 26, 23, 38, 93, 71, 77, 24, 82, 56, 66, 27, 3, 35, 46, 55, 76, 66, 11, 78, 1, 45, 1, 60, 20, 99, 12, 94, 91, 38, 78, 95, 96, 56, 79, 31, 6, 35, 42, 31, 72, 55, 43, 46, 36, 18, 33, 51, 48, 46, 54, 61, 78, 93, 18, 51, 74, 8, 59, 86, 10, 2, 75, 17, 53, 47, 50, 86, 84, 54, 57, 52, 13, 49, 48, 10, 27, 61, 55, 35, 51, 72, 0, 53]
[25, 52, 76, 45, 49, 78, 88, 21, 78, 77, 50, 24, 7, 58, 11, 78, 89, 22, 16, 63, 91, 71, 96, 89, 50, 24, 52, 21, 73, 77, 32, 25, 80, 89, 74, 61, 75, 91, 2, 63, 53, 3, 70, 64, 42, 56, 74, 21, 71, 12, 3, 36, 11, 51, 46, 8, 95, 85, 42, 71, 45, 38, 55, 20, 34, 12, 58, 54, 73, 9, 51, 99, 7, 21, 77, 84, 86, 36, 68, 41, 72, 90, 71, 2, 4, 76, 85, 44, 89, 79, 22, 32, 37, 83, 80, 99, 61, 90, 10, 27]
[4, 36, 68, 67, 54, 97, 64, 41, 94, 62, 48, 81, 6, 90, 21, 6, 97, 10, 16, 47, 38, 66, 14, 84, 11, 71, 5, 20, 54, 14, 21, 64, 35, 73, 14, 44, 85, 13, 92, 33, 43, 93, 3, 61, 41, 38, 99, 51, 16, 12, 19, 23, 78, 71, 6, 49, 23, 15, 21, 25, 46, 19, 15, 26, 54, 32, 49, 38, 63, 88, 55, 65, 22, 10, 73, 53, 15, 98, 86, 46, 38, 71, 60, 5, 65, 14, 4, 1, 79, 94, 82, 65, 4, 60, 5, 85, 59, 52, 3, 79]
[59, 70, 37, 1, 70, 47, 45, 59, 95, 3, 38, 22, 38, 58, 25, 68, 86, 81, 70, 68, 12, 4, 67, 41, 18, 72, 27, 19, 42, 0, 4, 67, 7, 84, 82, 81, 91, 43, 44, 26, 55, 0, 32, 82, 46, 43, 0, 47, 64, 99, 10, 99, 26, 54, 11, 9, 4, 37, 42, 83, 36, 87, 88, 25, 30, 57, 37, 21, 31, 14, 23, 64, 75, 60, 72, 6, 17, 1, 58, 92, 10, 94, 49, 10, 8, 63, 69, 55, 53, 86, 8, 86, 88, 71, 94, 13, 47, 3, 17, 98]
[8, 94, 16, 6, 94, 12, 9, 59, 41, 56, 55, 77, 78, 51, 82, 47, 83, 33, 94, 4, 45, 37, 21, 37, 59, 39, 84, 99, 39, 19, 32, 12, 46, 40, 11, 0, 46, 98, 32, 97, 34, 18, 54, 66, 70, 23, 86, 14, 36, 9, 48, 85, 73, 42, 82, 83, 24, 30, 66, 63, 81, 47, 54, 30, 59, 86, 76, 21, 74, 34, 37, 11, 12, 87, 73, 35, 61, 91, 25, 90, 69, 21, 3, 17, 11, 69, 4, 57, 40, 80, 84, 5, 98, 35, 35, 4, 48, 76, 23, 34]
[31, 69, 69, 49, 94, 1, 88, 7, 83, 58, 54, 30, 63, 22, 62, 25, 15, 98, 57, 91, 35, 65, 59, 87, 3, 48, 61, 22, 40, 70, 65, 72, 47, 15, 65, 22, 71, 27, 90, 57, 80, 72, 2, 2, 99, 57, 76, 61, 29, 25, 92, 64, 17, 16, 40, 39, 35, 88, 80, 66, 47, 3, 61, 18, 76, 19, 5, 30, 2, 73, 80, 51, 24, 16, 29, 78, 50, 3, 79, 28, 24, 97, 94, 9, 55, 3, 48, 34, 99, 81, 7, 65, 62, 51, 16, 78, 19, 44, 80, 93]
[30, 40, 16, 79, 55, 74, 75, 7, 61, 83, 69, 66, 51, 75, 39, 7, 59, 1, 27, 18, 47, 11, 69, 42, 71, 88, 23, 1, 8, 59, 56, 3, 71, 37, 53, 97, 85, 76, 10, 27, 84, 91, 53, 44, 99, 20, 90, 68, 80, 47, 88, 68, 50, 28, 15, 32, 87, 86, 8, 5, 35, 11, 33, 10, 88, 34, 61, 13, 38, 77, 31, 13, 68, 63, 44, 24, 96, 73, 89, 73, 57, 91, 24, 96, 2, 83, 69, 66, 37, 38, 64, 96, 37, 34, 58, 9, 73, 17, 55, 60]
[16, 40, 52, 45, 95, 89, 23, 15, 57, 9, 0, 24, 96, 38, 92, 13, 70, 23, 12, 79, 55, 12, 82, 4, 39, 70, 36, 99, 91, 65, 90, 33, 92, 3, 14, 20, 7, 89, 64, 96, 97, 92, 17, 37, 30, 22, 49, 12, 31, 9, 48, 65, 74, 72, 26, 13, 84, 63, 44, 51, 61, 86, 12, 99, 99, 98, 6, 86, 44, 13, 44, 47, 23, 84, 45, 94, 59, 59, 77, 33, 10, 89, 2, 18, 86, 57, 37, 17, 73, 17, 58, 89, 80, 25, 35, 95, 62, 5, 40, 98]
[46, 96, 60, 24, 9, 11, 4, 45, 7, 23, 61, 5, 26, 92, 49, 82, 58, 30, 23, 30, 87, 16, 92, 79, 10, 46, 39, 47, 56, 32, 41, 85, 32, 29, 62, 50, 27, 72, 96, 80, 34, 43, 27, 60, 61, 78, 29, 96, 47, 94, 89, 55, 20, 11, 66, 77, 91, 94, 46, 63, 91, 51, 56, 4, 40, 88, 18, 62, 74, 68, 26, 54, 95, 93, 13, 5, 20, 16, 80, 57, 99, 53, 45, 72, 1, 95, 71, 75, 54, 34, 57, 32, 34, 71, 40, 71, 57, 5, 40, 63]
[47, 48, 94, 71, 84, 89, 58, 94, 34, 6, 51, 59, 36, 12, 67, 84, 30, 40, 25, 35, 38, 78, 6, 15, 10, 35, 18, 90, 96, 46, 22, 45, 39, 14, 94, 28, 79, 75, 63, 82, 30, 75, 94, 58, 65, 48, 64, 89, 53, 50, 71, 15, 37, 73, 29, 52, 56, 42, 3, 86, 66, 91, 19, 9, 48, 53, 34, 96, 93, 89, 64, 55, 83, 87, 38, 40, 11, 2, 57, 89, 93, 54, 98, 94, 63, 66, 72, 44, 38, 25, 11, 59, 25, 76, 44, 24, 93, 89, 19, 92]
[76, 50, 41, 50, 27, 74, 52, 46, 85, 16, 14, 46, 62, 8, 43, 91, 47, 97, 99, 65, 99, 87, 57, 67, 68, 81, 90, 70, 2, 87, 30, 31, 30, 30, 88, 55, 73, 51, 56, 97, 18, 43, 55, 62, 1, 32, 57, 20, 14, 86, 51, 2, 78, 60, 65, 84, 43, 65, 4, 70, 73, 47, 13, 16, 57, 19, 99, 27, 29, 82, 14, 68, 41, 60, 1, 87, 60, 30, 81, 78, 16, 64, 37, 61, 53, 31, 44, 39, 46, 4, 26, 17, 47, 95, 9, 43, 71, 43, 74, 94]
[3, 26, 60, 52, 12, 82, 68, 62, 3, 22, 23, 97, 70, 20, 10, 1, 87, 99, 31, 96, 41, 60, 47, 31, 62, 59, 50, 32, 51, 34, 12, 2, 21, 62, 45, 80, 67, 63, 44, 57, 62, 61, 55, 96, 57, 70, 64, 87, 92, 79, 44, 48, 48, 12, 79, 85, 67, 70, 8, 19, 1, 28, 91, 68, 73, 3, 55, 96, 90, 57, 18, 79, 71, 74, 66, 13, 32, 66, 13, 1, 68, 17, 81, 73, 67, 85, 87, 77, 33, 64, 93, 92, 8, 85, 39, 67, 69, 63, 60, 30]
[85, 41, 1, 10, 4, 59, 8, 77, 38, 5, 57, 90, 65, 29, 38, 60, 46, 56, 55, 37, 6, 49, 99, 5, 97, 82, 77, 96, 36, 68, 51, 26, 26, 96, 80, 27, 19, 57, 71, 67, 33, 94, 66, 62, 35, 33, 28, 26, 4, 15, 14, 44, 87, 90, 6, 32, 13, 74, 82, 79, 21, 52, 69, 30, 75, 65, 25, 71, 42, 79, 52, 36, 74, 54, 10, 94, 75, 5, 48, 5, 47, 92, 7, 12, 8, 44, 13, 87, 63, 84, 36, 48, 15, 59, 28, 55, 6, 42, 57, 24]
[52, 74, 72, 86, 99, 31, 45, 90, 37, 14, 5, 33, 21, 91, 62, 3, 81, 42, 66, 67, 34, 53, 1, 11, 63, 96, 48, 57, 24, 22, 57, 19, 41, 28, 0, 68, 73, 6, 26, 25, 6, 39, 11, 2, 14, 51, 95, 46, 49, 17, 51, 59, 26, 79, 79, 32, 43, 13, 36, 26, 88, 97, 79, 50, 88, 79, 49, 82, 85, 20, 56, 24, 87, 92, 8, 98, 91, 16, 92, 42, 50, 68, 52, 19, 41, 85, 98, 49, 51, 88, 77, 7, 85, 93, 64, 48, 17, 69, 95, 5]
[66, 18, 1, 99, 3, 9, 89, 7, 18, 88, 65, 92, 59, 57, 28, 96, 87, 20, 56, 88, 89, 92, 0, 10, 59, 32, 32, 64, 43, 13, 76, 3, 97, 17, 12, 49, 7, 71, 6, 62, 3, 35, 10, 13, 66, 93, 28, 92, 46, 23, 12, 26, 43, 20, 24, 32, 44, 56, 78, 62, 31, 44, 6, 11, 3, 91, 8, 90, 93, 43, 10, 97, 18, 68, 16, 78, 35, 26, 26, 73, 47, 96, 45, 90, 38, 97, 47, 32, 36, 94, 68, 38, 41, 48, 16, 30, 87, 69, 27, 57]
[11, 68, 27, 18, 84, 43, 51, 97, 18, 37, 11, 64, 87, 46, 39, 38, 41, 32, 50, 55, 94, 78, 92, 55, 63, 84, 75, 9, 53, 77, 48, 46, 10, 65, 76, 36, 13, 63, 99, 44, 1, 50, 82, 36, 23, 14, 83, 84, 69, 91, 62, 97, 40, 4, 36, 11, 2, 70, 64, 19, 51, 41, 2, 21, 65, 15, 94, 50, 96, 62, 42, 57, 20, 79, 63, 75, 39, 33, 41, 40, 33, 74, 37, 45, 4, 48, 33, 54, 26, 87, 50, 30, 4, 61, 79, 96, 63, 69, 69, 61]
[14, 42, 61, 35, 11, 55, 15, 50, 35, 48, 35, 27, 20, 46, 93, 98, 7, 50, 86, 82, 83, 23, 53, 48, 58, 57, 72, 42, 54, 19, 73, 10, 43, 74, 49, 31, 21, 5, 16, 35, 85, 68, 20, 54, 80, 88, 59, 61, 26, 10, 38, 84, 1, 32, 69, 38, 59, 98, 97, 49, 44, 36, 35, 33, 36, 66, 61, 63, 20, 91, 2, 83, 24, 11, 25, 55, 39, 85, 90, 99, 87, 79, 73, 55, 28, 61, 85, 31, 25, 90, 24, 50, 3, 57, 99, 26, 3, 67, 94, 95]
[65, 48, 35, 35, 0, 96, 51, 77, 90, 81, 73, 64, 87, 18, 86, 79, 49, 51, 55, 91, 53, 10, 87, 6, 71, 60, 79, 73, 67, 58, 89, 24, 67, 55, 5, 88, 93, 89, 85, 3, 90, 32, 42, 68, 25, 94, 96, 60, 20, 83, 60, 84, 42, 93, 91, 6, 7, 14, 74, 30, 82, 68, 18, 76, 75, 79, 56, 77, 63, 62, 3, 88, 7, 95, 23, 91, 10, 15, 41, 35, 77, 38, 89, 47, 73, 69, 32, 7, 81, 89, 66, 36, 98, 17, 21, 31, 87, 88, 93, 45]
[38, 49, 73, 92, 58, 13, 45, 48, 78, 26, 59, 88, 27, 22, 74, 60, 64, 20, 60, 43, 71, 18, 22, 82, 45, 59, 77, 73, 57, 96, 45, 48, 81, 22, 16, 81, 14, 46, 77, 87, 30, 62, 83, 36, 71, 76, 47, 54, 49, 54, 43, 29, 32, 84, 64, 14, 37, 63, 12, 0, 75, 43, 75, 89, 83, 5, 36, 71, 73, 47, 5, 96, 30, 8, 70, 5, 73, 80, 4, 0, 66, 69, 11, 51, 32, 82, 75, 0, 1, 57, 39, 63, 51, 86, 68, 27, 42, 24, 37, 93]
[69, 57, 87, 36, 38, 54, 58, 39, 24, 52, 47, 23, 34, 29, 97, 71, 10, 22, 12, 54, 72, 59, 65, 22, 53, 29, 37, 19, 2, 13, 24, 46, 68, 27, 65, 82, 96, 23, 30, 23, 56, 93, 66, 83, 2, 15, 81, 5, 48, 27, 66, 94, 97, 39, 30, 22, 95, 8, 43, 8, 10, 41, 38, 77, 98, 99, 67, 51, 34, 10, 87, 64, 58, 1, 30, 15, 52, 94, 75, 54, 94, 69, 74, 82, 19, 59, 23, 40, 64, 19, 29, 51, 34, 46, 9, 13, 81, 18, 37, 48]
[38, 79, 63, 82, 92, 81, 1, 44, 50, 35, 32, 6, 56, 41, 95, 79, 31, 86, 99, 63, 48, 16, 34, 21, 0, 35, 99, 28, 11, 91, 50, 76, 92, 6, 65, 65, 52, 20, 58, 24, 63, 43, 74, 58, 64, 10, 27, 23, 55, 54, 37, 88, 49, 40, 99, 8, 47, 37, 6, 21, 82, 76, 91, 29, 83, 60, 40, 22, 46, 67, 37, 46, 80, 16, 26, 61, 90, 98, 98, 22, 39, 87, 12, 92, 59, 41, 56, 10, 22, 49, 21, 72, 96, 8, 4, 72, 89, 0, 51, 64]
[68, 67, 22, 84, 94, 48, 2, 2, 38, 16, 10, 74, 14, 74, 27, 13, 76, 5, 7, 76, 95, 42, 5, 57, 36, 93, 18, 1, 37, 67, 99, 26, 94, 4, 65, 93, 82, 16, 47, 60, 34, 86, 33, 18, 9, 20, 21, 21, 13, 72, 39, 12, 18, 63, 40, 26, 63, 52, 11, 90, 70, 20, 60, 42, 63, 53, 67, 31, 89, 42, 15, 78, 80, 36, 44, 93, 7, 5, 76, 19, 16, 82, 83, 2, 46, 70, 35, 21, 74, 42, 60, 28, 75, 71, 10, 53, 91, 94, 23, 59]
[30, 75, 52, 75, 15, 59, 89, 86, 1, 8, 99, 30, 63, 96, 82, 98, 6, 60, 83, 63, 34, 70, 42, 59, 36, 86, 87, 78, 71, 8, 8, 95, 30, 5, 52, 96, 40, 6, 29, 42, 78, 41, 94, 70, 67, 54, 11, 85, 61, 87, 62, 43, 76, 72, 9, 83, 36, 39, 52, 74, 73, 77, 68, 15, 68, 81, 45, 19, 44, 28, 69, 28, 82, 18, 89, 16, 9, 78, 13, 17, 72, 78, 31, 35, 21, 51, 91, 1, 12, 76, 84, 9, 30, 70, 54, 33, 64, 88, 8, 58]
[41, 44, 65, 64, 68, 87, 47, 45, 64, 79, 70, 35, 26, 30, 84, 83, 90, 27, 87, 87, 51, 65, 23, 92, 42, 34, 70, 73, 2, 92, 21, 67, 61, 91, 27, 16, 61, 14, 90, 8, 85, 21, 80, 8, 9, 67, 73, 0, 37, 35, 51, 69, 57, 16, 60, 35, 81, 74, 35, 67, 67, 44, 78, 20, 36, 67, 12, 65, 57, 39, 64, 86, 98, 42, 75, 56, 15, 97, 91, 79, 22, 76, 5, 81, 76, 84, 29, 57, 22, 41, 61, 90, 38, 64, 63, 17, 99, 70, 76, 72]
[94, 51, 95, 54, 46, 85, 79, 11, 98, 13, 10, 23, 22, 31, 58, 1, 69, 84, 93, 81, 45, 76, 50, 69, 38, 16, 10, 44, 27, 91, 48, 77, 76, 37, 51, 58, 69, 61, 24, 48, 10, 83, 4, 21, 18, 79, 48, 44, 21, 40, 68, 53, 60, 69, 67, 89, 45, 23, 1, 6, 67, 27, 84, 65, 69, 17, 52, 47, 23, 7, 49, 18, 68, 62, 37, 61, 63, 77, 59, 80, 11, 68, 43, 91, 2, 7, 2, 60, 95, 24, 41, 23, 42, 83, 94, 69, 47, 50, 63, 30]
[88, 2, 28, 19, 85, 68, 66, 28, 81, 60, 84, 73, 62, 1, 45, 84, 37, 17, 46, 28, 9, 50, 75, 11, 5, 73, 44, 62, 22, 71, 35, 27, 95, 58, 58, 40, 97, 11, 89, 66, 46, 25, 86, 50, 32, 31, 72, 26, 83, 62, 33, 43, 2, 22, 6, 41, 69, 76, 62, 58, 4, 70, 68, 47, 42, 88, 72, 14, 42, 78, 5, 20, 68, 95, 86, 66, 94, 6, 12, 35, 34, 70, 38, 67, 49, 62, 50, 69, 20, 6, 40, 7, 0, 42, 61, 5, 55, 25, 12, 48]
[63, 70, 28, 89, 77, 96, 66, 74, 19, 38, 23, 37, 10, 42, 69, 49, 67, 87, 96, 40, 70, 52, 11, 35, 95, 4, 61, 50, 13, 47, 11, 36, 37, 36, 81, 76, 82, 22, 98, 2, 87, 66, 99, 1, 23, 34, 10, 35, 10, 7, 43, 96, 52, 12, 3, 70, 26, 45, 51, 96, 12, 52, 24, 76, 41, 85, 99, 34, 71, 9, 17, 18, 5, 60, 85, 96, 63, 0, 14, 96, 57, 7, 19, 90, 9, 69, 77, 42, 19, 36, 91, 54, 65, 33, 31, 57, 44, 98, 21, 63]
[11, 52, 82, 29, 44, 94, 88, 98, 23, 43, 49, 57, 91, 8, 77, 60, 84, 56, 43, 99, 61, 79, 65, 18, 48, 36, 18, 44, 92, 6, 9, 89, 51, 96, 28, 14, 26, 33, 76, 27, 96, 1, 21, 70, 2, 88, 70, 39, 42, 63, 68, 87, 11, 43, 71, 45, 4, 35, 17, 17, 78, 92, 80, 2, 12, 96, 69, 45, 76, 54, 8, 41, 18, 68, 64, 60, 51, 87, 0, 25, 49, 81, 34, 10, 42, 73, 84, 77, 37, 93, 61, 41, 64, 66, 68, 14, 26, 92, 30, 23]
[64, 8, 72, 19, 29, 48, 46, 95, 32, 26, 92, 68, 64, 52, 93, 25, 83, 42, 75, 83, 32, 43, 71, 76, 23, 96, 38, 15, 99, 67, 61, 93, 92, 4, 89, 83, 41, 16, 30, 62, 16, 88, 11, 56, 44, 21, 8, 82, 78, 11, 29, 52, 31, 40, 64, 86, 56, 22, 19, 38, 91, 89, 13, 97, 43, 6, 83, 3, 39, 66, 18, 26, 90, 54, 49, 44, 96, 17, 52, 85, 2, 6, 58, 63, 2, 15, 27, 50, 37, 57, 62, 67, 57, 71, 0, 81, 37, 71, 28, 92]
[81, 18, 66, 92, 34, 25, 83, 74, 61, 99, 6, 57, 23, 10, 34, 46, 58, 19, 48, 7, 40, 89, 53, 14, 8, 42, 24, 41, 99, 16, 10, 80, 13, 23, 89, 73, 10, 44, 84, 62, 96, 77, 2, 23, 51, 24, 45, 62, 9, 42, 16, 96, 87, 97, 54, 34, 86, 77, 11, 72, 24, 40, 85, 70, 91, 59, 89, 53, 18, 95, 19, 81, 91, 69, 87, 1, 96, 17, 18, 48, 91, 67, 60, 5, 74, 91, 28, 78, 66, 84, 57, 30, 46, 0, 50, 4, 73, 18, 15, 30]
[4, 64, 73, 2, 96, 83, 92, 59, 7, 95, 4, 21, 18, 84, 62, 71, 42, 61, 61, 77, 69, 49, 67, 31, 46, 24, 83, 16, 93, 94, 28, 74, 3, 34, 20, 0, 67, 97, 3, 64, 56, 65, 61, 23, 86, 51, 22, 42, 46, 18, 71, 87, 99, 62, 76, 51, 72, 41, 36, 97, 86, 14, 72, 99, 13, 65, 40, 2, 55, 38, 1, 53, 14, 52, 30, 18, 65, 56, 64, 42, 74, 79, 98, 93, 14, 53, 19, 45, 69, 45, 54, 79, 20, 88, 23, 81, 3, 80, 34, 62]
